time, mTimeStamp, mPci, mTac, mEarfcn, mMcc+mMnc, ss, rsrp, rsrq, rssnr, cqi, ta
11-07 17:15:21.751,23357334004277,473,16169,2300,310260,31,-77,-6,2147483647,2147483647,2147483647
11-07 17:15:21.759,23357334004277,473,16169,2300,310260,31,-77,-6,2147483647,2147483647,2147483647
11-07 17:15:21.818,23357334004277,473,16169,2300,310260,31,-77,-6,2147483647,2147483647,2147483647
11-07 17:15:22.264,23357334004277,473,16169,2300,310260,31,-77,-6,2147483647,2147483647,2147483647
11-07 17:15:22.314,23357334004277,473,16169,2300,310260,31,-77,-6,2147483647,2147483647,2147483647
11-07 17:15:22.758,23357334004277,473,16169,2300,310260,31,-77,-6,2147483647,2147483647,2147483647
11-07 17:15:22.768,23357334004277,473,16169,2300,310260,31,-77,-6,2147483647,2147483647,2147483647
11-07 17:15:22.824,23357334004277,473,16169,2300,310260,31,-77,-6,2147483647,2147483647,2147483647
11-07 17:15:23.265,23359426885683,473,16169,2300,310260,31,-78,-6,2147483647,2147483647,2147483647
11-07 17:15:23.301,23359426885683,473,16169,2300,310260,31,-78,-6,2147483647,2147483647,2147483647
11-07 17:15:23.759,23359426885683,473,16169,2300,310260,31,-78,-6,2147483647,2147483647,2147483647
11-07 17:15:23.783,23359426885683,473,16169,2300,310260,31,-78,-6,2147483647,2147483647,2147483647
11-07 17:15:23.811,23359426885683,473,16169,2300,310260,31,-78,-6,2147483647,2147483647,2147483647
11-07 17:15:24.262,23359426885683,473,16169,2300,310260,31,-78,-6,2147483647,2147483647,2147483647
11-07 17:15:24.306,23359426885683,473,16169,2300,310260,31,-78,-6,2147483647,2147483647,2147483647
11-07 17:15:24.760,23359426885683,473,16169,2300,310260,31,-78,-6,2147483647,2147483647,2147483647
11-07 17:15:24.777,23359426885683,473,16169,2300,310260,31,-78,-6,2147483647,2147483647,2147483647
11-07 17:15:24.820,23359426885683,473,16169,2300,310260,31,-78,-6,2147483647,2147483647,2147483647
11-07 17:15:25.280,23361824141964,473,16169,2300,310260,31,-77,-6,2147483647,2147483647,2147483647
11-07 17:15:25.306,23361824141964,473,16169,2300,310260,31,-77,-6,2147483647,2147483647,2147483647
11-07 17:15:25.760,23361824141964,473,16169,2300,310260,31,-77,-6,2147483647,2147483647,2147483647
11-07 17:15:25.767,23361824141964,473,16169,2300,310260,31,-77,-6,2147483647,2147483647,2147483647
11-07 17:15:25.837,23361824141964,473,16169,2300,310260,31,-77,-6,2147483647,2147483647,2147483647
11-07 17:15:26.265,23361824141964,473,16169,2300,310260,31,-77,-6,2147483647,2147483647,2147483647
11-07 17:15:26.307,23361824141964,473,16169,2300,310260,31,-77,-6,2147483647,2147483647,2147483647
11-07 17:15:26.760,23361824141964,473,16169,2300,310260,31,-77,-6,2147483647,2147483647,2147483647
11-07 17:15:26.768,23361824141964,473,16169,2300,310260,31,-77,-6,2147483647,2147483647,2147483647
11-07 17:15:27.280,23361824141964,473,16169,2300,310260,31,-77,-6,2147483647,2147483647,2147483647
11-07 17:15:27.323,23361824141964,473,16169,2300,310260,31,-77,-6,2147483647,2147483647,2147483647
11-07 17:15:27.805,23364343205548,473,16169,2300,310260,31,-78,-6,2147483647,2147483647,2147483647
11-07 17:15:27.813,23364343205548,473,16169,2300,310260,31,-78,-6,2147483647,2147483647,2147483647
11-07 17:15:28.468,23364343205548,473,16169,2300,310260,31,-78,-6,2147483647,2147483647,2147483647
11-07 17:15:28.483,23364343205548,473,16169,2300,310260,31,-78,-6,2147483647,2147483647,2147483647
11-07 17:15:28.967,23364343205548,473,16169,2300,310260,31,-78,-6,2147483647,2147483647,2147483647
11-07 17:15:28.975,23364343205548,473,16169,2300,310260,31,-78,-6,2147483647,2147483647,2147483647
11-07 17:15:29.483,23364343205548,473,16169,2300,310260,31,-78,-6,2147483647,2147483647,2147483647
11-07 17:15:29.520,23364343205548,473,16169,2300,310260,31,-78,-6,2147483647,2147483647,2147483647
11-07 17:15:30.032,23366569251759,473,16169,2300,310260,30,-82,-7,2147483647,2147483647,2147483647
11-07 17:15:30.041,23366569251759,473,16169,2300,310260,30,-82,-7,2147483647,2147483647,2147483647
11-07 17:15:30.476,23366569251759,473,16169,2300,310260,30,-82,-7,2147483647,2147483647,2147483647
11-07 17:15:30.503,23366569251759,473,16169,2300,310260,30,-82,-7,2147483647,2147483647,2147483647
11-07 17:15:31.241,23366569251759,473,16169,2300,310260,30,-82,-7,2147483647,2147483647,2147483647
11-07 17:15:31.245,23366569251759,473,16169,2300,310260,30,-82,-7,2147483647,2147483647,2147483647
11-07 17:15:35.642,23368238588019,473,16169,2300,310260,30,-80,-6,2147483647,2147483647,2147483647
11-07 17:15:35.674,23368238588019,473,16169,2300,310260,30,-80,-6,2147483647,2147483647,2147483647
11-07 17:15:47.553,23368934445068,473,16169,2300,310260,31,-77,-6,2147483647,2147483647,2147483647
11-07 17:15:47.557,23368934445068,473,16169,2300,310260,31,-77,-6,2147483647,2147483647,2147483647
11-07 17:15:48.051,23368941385433,473,16169,2300,310260,31,-77,-6,2147483647,2147483647,2147483647
11-07 17:15:48.097,23368941385433,473,16169,2300,310260,31,-77,-6,2147483647,2147483647,2147483647
11-07 17:15:48.547,23368941385433,473,16169,2300,310260,31,-77,-6,2147483647,2147483647,2147483647
11-07 17:15:48.557,23368941385433,473,16169,2300,310260,31,-77,-6,2147483647,2147483647,2147483647
11-07 17:15:49.052,23368941385433,473,16169,2300,310260,31,-77,-6,2147483647,2147483647,2147483647
11-07 17:15:49.095,23368941385433,473,16169,2300,310260,31,-77,-6,2147483647,2147483647,2147483647
11-07 17:15:49.550,23368941385433,473,16169,2300,310260,31,-77,-6,2147483647,2147483647,2147483647
11-07 17:15:49.576,23368941385433,473,16169,2300,310260,31,-77,-6,2147483647,2147483647,2147483647
11-07 17:15:50.090,23371449505735,473,16169,2300,310260,26,-89,-7,2147483647,2147483647,2147483647
11-07 17:15:50.098,23371449505735,473,16169,2300,310260,26,-89,-7,2147483647,2147483647,2147483647
11-07 17:15:55.596,23372061565744,473,16169,2300,310260,26,-89,-7,2147483647,2147483647,2147483647
11-07 17:15:55.615,23372061565744,473,16169,2300,310260,26,-89,-7,2147483647,2147483647,2147483647
11-07 17:15:56.062,23372061565744,473,16169,2300,310260,26,-89,-7,2147483647,2147483647,2147483647
11-07 17:15:56.069,23372061565744,473,16169,2300,310260,26,-89,-7,2147483647,2147483647,2147483647
11-07 17:15:56.562,23372061565744,473,16169,2300,310260,26,-89,-7,2147483647,2147483647,2147483647
11-07 17:15:56.578,23372061565744,473,16169,2300,310260,26,-89,-7,2147483647,2147483647,2147483647
11-07 17:16:01.688,23373458226404,473,16169,2300,310260,31,-77,-6,2147483647,2147483647,2147483647
11-07 17:16:01.697,23373458226404,473,16169,2300,310260,31,-77,-6,2147483647,2147483647,2147483647
11-07 17:16:13.643,23374331323001,473,16169,2300,310260,27,-87,-7,2147483647,2147483647,2147483647
11-07 17:16:13.660,23374331323001,473,16169,2300,310260,27,-87,-7,2147483647,2147483647,2147483647
11-07 17:16:19.583,23375141800790,473,16169,2300,310260,25,-97,-12,2147483647,2147483647,2147483647
11-07 17:16:19.586,23375141800790,473,16169,2300,310260,25,-97,-12,2147483647,2147483647,2147483647
11-07 17:16:20.065,23375141800790,473,16169,2300,310260,25,-97,-12,2147483647,2147483647,2147483647
11-07 17:16:20.083,23375141800790,473,16169,2300,310260,25,-97,-12,2147483647,2147483647,2147483647
11-07 17:16:25.659,23376024027805,495,16169,675,310260,28,-87,-8,2147483647,2147483647,2147483647
11-07 17:16:25.667,23376024027805,495,16169,675,310260,28,-87,-8,2147483647,2147483647,2147483647
11-07 17:16:31.979,23376390693206,495,16169,675,310260,25,-89,-6,2147483647,2147483647,2147483647
11-07 17:16:31.992,23376390693206,495,16169,675,310260,25,-89,-6,2147483647,2147483647,2147483647
11-07 17:16:32.502,23376390693206,495,16169,675,310260,25,-89,-6,2147483647,2147483647,2147483647
11-07 17:16:37.536,23376390693206,495,16169,675,310260,25,-89,-6,2147483647,2147483647,2147483647
11-07 17:16:37.727,23377668363698,495,16169,675,310260,26,-89,-8,2147483647,2147483647,2147483647
11-07 17:16:43.553,23377668363698,495,16169,675,310260,26,-89,-8,2147483647,2147483647,2147483647
11-07 17:16:49.622,23378552611495,495,16169,675,310260,26,-92,-11,2147483647,2147483647,2147483647
11-07 17:16:49.624,23378552611495,495,16169,675,310260,26,-92,-11,2147483647,2147483647,2147483647
11-07 17:16:50.096,23378569149725,495,16169,675,310260,26,-92,-11,2147483647,2147483647,2147483647
11-07 17:16:50.126,23378569149725,495,16169,675,310260,26,-92,-11,2147483647,2147483647,2147483647
11-07 17:16:50.571,23378569149725,495,16169,675,310260,26,-92,-11,2147483647,2147483647,2147483647
11-07 17:16:50.590,23378569149725,495,16169,675,310260,26,-92,-11,2147483647,2147483647,2147483647
11-07 17:16:51.072,23378569149725,495,16169,675,310260,26,-92,-11,2147483647,2147483647,2147483647
11-07 17:16:51.080,23378569149725,495,16169,675,310260,26,-92,-11,2147483647,2147483647,2147483647
11-07 17:16:51.563,23378569149725,495,16169,675,310260,26,-92,-11,2147483647,2147483647,2147483647
11-07 17:16:51.581,23378569149725,495,16169,675,310260,26,-92,-11,2147483647,2147483647,2147483647
11-07 17:16:52.116,23381028981793,495,16169,675,310260,26,-92,-12,2147483647,2147483647,2147483647
11-07 17:16:52.124,23381028981793,495,16169,675,310260,26,-92,-12,2147483647,2147483647,2147483647
11-07 17:16:52.826,23381028981793,495,16169,675,310260,26,-92,-12,2147483647,2147483647,2147483647
11-07 17:16:52.851,23381028981793,495,16169,675,310260,26,-92,-12,2147483647,2147483647,2147483647
11-07 17:16:57.601,23382218424099,495,16169,675,310260,26,-91,-10,2147483647,2147483647,2147483647
11-07 17:16:57.604,23382218424099,495,16169,675,310260,26,-91,-10,2147483647,2147483647,2147483647
11-07 17:17:03.698,23382605662263,495,16169,675,310260,26,-87,-7,2147483647,2147483647,2147483647
11-07 17:17:03.702,23382605662263,495,16169,675,310260,26,-87,-7,2147483647,2147483647,2147483647
11-07 17:17:04.226,23382605662263,495,16169,675,310260,26,-87,-7,2147483647,2147483647,2147483647
11-07 17:17:04.246,23382605662263,495,16169,675,310260,26,-87,-7,2147483647,2147483647,2147483647
11-07 17:17:04.712,23382605662263,495,16169,675,310260,26,-87,-7,2147483647,2147483647,2147483647
11-07 17:17:04.716,23382605662263,495,16169,675,310260,26,-87,-7,2147483647,2147483647,2147483647
11-07 17:17:15.543,23384336852852,495,16169,675,310260,27,-85,-6,2147483647,2147483647,2147483647
11-07 17:17:15.556,23384336852852,495,16169,675,310260,27,-85,-6,2147483647,2147483647,2147483647
11-07 17:17:27.618,23385131468660,495,16169,675,310260,30,-79,-5,2147483647,2147483647,2147483647
11-07 17:17:27.628,23385131468660,495,16169,675,310260,30,-79,-5,2147483647,2147483647,2147483647
11-07 17:17:28.077,23385156134913,495,16169,675,310260,30,-79,-5,2147483647,2147483647,2147483647
11-07 17:17:33.517,23385156134913,495,16169,675,310260,30,-79,-5,2147483647,2147483647,2147483647
11-07 17:17:39.577,23386237046948,495,16169,675,310260,31,-70,-5,2147483647,2147483647,2147483647
11-07 17:17:39.582,23386237046948,495,16169,675,310260,31,-70,-5,2147483647,2147483647,2147483647
11-07 17:17:40.049,23386258878512,495,16169,675,310260,31,-70,-5,2147483647,2147483647,2147483647
11-07 17:17:40.069,23386258878512,495,16169,675,310260,31,-70,-5,2147483647,2147483647,2147483647
11-07 17:17:46.574,23387425614670,495,16169,675,310260,31,-77,-6,2147483647,2147483647,2147483647
11-07 17:17:46.582,23387425614670,495,16169,675,310260,31,-77,-6,2147483647,2147483647,2147483647
11-07 17:17:52.634,23387910668260,495,16169,675,310260,31,-76,-6,2147483647,2147483647,2147483647
11-07 17:17:52.652,23387910668260,495,16169,675,310260,31,-76,-6,2147483647,2147483647,2147483647
11-07 17:17:53.122,23387910668260,495,16169,675,310260,31,-76,-6,2147483647,2147483647,2147483647
11-07 17:17:53.129,23387910668260,495,16169,675,310260,31,-76,-6,2147483647,2147483647,2147483647
11-07 17:17:53.633,23387910668260,495,16169,675,310260,31,-76,-6,2147483647,2147483647,2147483647
11-07 17:17:53.672,23387910668260,495,16169,675,310260,31,-76,-6,2147483647,2147483647,2147483647
11-07 17:17:54.132,23387910668260,495,16169,675,310260,31,-76,-6,2147483647,2147483647,2147483647
11-07 17:17:54.175,23387910668260,495,16169,675,310260,31,-76,-6,2147483647,2147483647,2147483647
11-07 17:17:54.635,23387910668260,495,16169,675,310260,31,-76,-6,2147483647,2147483647,2147483647
11-07 17:17:54.679,23387910668260,495,16169,675,310260,31,-76,-6,2147483647,2147483647,2147483647
11-07 17:17:55.174,23390445998617,495,16169,675,310260,28,-82,-5,2147483647,2147483647,2147483647
11-07 17:17:55.182,23390445998617,495,16169,675,310260,28,-82,-5,2147483647,2147483647,2147483647
11-07 17:17:55.764,23390445998617,495,16169,675,310260,28,-82,-5,2147483647,2147483647,2147483647
11-07 17:17:55.785,23390445998617,495,16169,675,310260,28,-82,-5,2147483647,2147483647,2147483647
11-07 17:18:00.637,23391565618364,495,16169,675,310260,31,-75,-5,2147483647,2147483647,2147483647
11-07 17:18:00.640,23391565618364,495,16169,675,310260,31,-75,-5,2147483647,2147483647,2147483647
11-07 17:18:06.717,23391939628037,495,16169,675,310260,30,-78,-5,2147483647,2147483647,2147483647
11-07 17:18:12.557,23391939628037,495,16169,675,310260,30,-78,-5,2147483647,2147483647,2147483647
11-07 17:18:18.571,23392778761766,495,16169,675,310260,31,-71,-6,2147483647,2147483647,2147483647
11-07 17:18:18.574,23392778761766,495,16169,675,310260,31,-71,-6,2147483647,2147483647,2147483647
11-07 17:18:24.705,23393137423260,495,16169,675,310260,31,-74,-6,2147483647,2147483647,2147483647
11-07 17:18:30.537,23393137423260,495,16169,675,310260,31,-74,-6,2147483647,2147483647,2147483647
11-07 17:18:36.564,23393935868704,495,16169,675,310260,31,-71,-5,2147483647,2147483647,2147483647
11-07 17:18:36.567,23393935868704,495,16169,675,310260,31,-71,-5,2147483647,2147483647,2147483647
11-07 17:18:42.631,23394441208702,495,16169,675,310260,31,-72,-6,2147483647,2147483647,2147483647
11-07 17:18:42.650,23394441208702,495,16169,675,310260,31,-72,-6,2147483647,2147483647,2147483647
11-07 17:18:43.284,23394455876985,495,16169,675,310260,31,-72,-6,2147483647,2147483647,2147483647
11-07 17:18:43.288,23394455876985,495,16169,675,310260,31,-72,-6,2147483647,2147483647,2147483647
11-07 17:18:43.757,23394455876985,495,16169,675,310260,31,-72,-6,2147483647,2147483647,2147483647
11-07 17:18:43.770,23394455876985,495,16169,675,310260,31,-72,-6,2147483647,2147483647,2147483647
11-07 17:18:48.650,23395998525785,495,16169,675,310260,31,-68,-6,2147483647,2147483647,2147483647
11-07 17:18:48.654,23395998525785,495,16169,675,310260,31,-68,-6,2147483647,2147483647,2147483647
11-07 17:18:49.377,23395998525785,495,16169,675,310260,31,-68,-6,2147483647,2147483647,2147483647
11-07 17:18:49.401,23395998525785,495,16169,675,310260,31,-68,-6,2147483647,2147483647,2147483647
11-07 17:18:49.889,23395998525785,495,16169,675,310260,31,-68,-6,2147483647,2147483647,2147483647
11-07 17:18:49.903,23395998525785,495,16169,675,310260,31,-68,-6,2147483647,2147483647,2147483647
11-07 17:18:54.692,23397721251998,495,16169,675,310260,31,-75,-5,2147483647,2147483647,2147483647
11-07 17:18:54.728,23397721251998,495,16169,675,310260,31,-75,-5,2147483647,2147483647,2147483647
11-07 17:18:55.199,23397721251998,495,16169,675,310260,31,-75,-5,2147483647,2147483647,2147483647
11-07 17:18:55.206,23397721251998,495,16169,675,310260,31,-75,-5,2147483647,2147483647,2147483647
11-07 17:18:55.705,23397721251998,495,16169,675,310260,31,-75,-5,2147483647,2147483647,2147483647
11-07 17:18:55.742,23397721251998,495,16169,675,310260,31,-75,-5,2147483647,2147483647,2147483647
11-07 17:18:56.198,23397721251998,495,16169,675,310260,31,-75,-5,2147483647,2147483647,2147483647
11-07 17:18:56.205,23397721251998,495,16169,675,310260,31,-75,-5,2147483647,2147483647,2147483647
11-07 17:18:56.738,23399821266947,495,16169,675,310260,31,-71,-5,2147483647,2147483647,2147483647
11-07 17:18:56.765,23399821266947,495,16169,675,310260,31,-71,-5,2147483647,2147483647,2147483647
11-07 17:18:57.200,23399821266947,495,16169,675,310260,31,-71,-5,2147483647,2147483647,2147483647
11-07 17:18:57.208,23399821266947,495,16169,675,310260,31,-71,-5,2147483647,2147483647,2147483647
11-07 17:19:02.633,23400877544656,495,16169,675,310260,31,-72,-6,2147483647,2147483647,2147483647
11-07 17:19:02.651,23400877544656,495,16169,675,310260,31,-72,-6,2147483647,2147483647,2147483647
11-07 17:19:03.088,23400888686064,495,16169,675,310260,31,-72,-6,2147483647,2147483647,2147483647
11-07 17:19:03.104,23400888686064,495,16169,675,310260,31,-72,-6,2147483647,2147483647,2147483647
11-07 17:19:03.598,23400888686064,495,16169,675,310260,31,-72,-6,2147483647,2147483647,2147483647
11-07 17:19:03.637,23400888686064,495,16169,675,310260,31,-72,-6,2147483647,2147483647,2147483647
11-07 17:19:08.613,23402586428785,495,16169,675,310260,31,-69,-6,2147483647,2147483647,2147483647
11-07 17:19:08.617,23402586428785,495,16169,675,310260,31,-69,-6,2147483647,2147483647,2147483647
11-07 17:19:12.932,23403111127639,495,16169,675,310260,31,-71,-6,2147483647,2147483647,2147483647
11-07 17:19:12.958,23403111127639,495,16169,675,310260,31,-71,-6,2147483647,2147483647,2147483647
11-07 17:19:13.377,23403135265662,495,16169,675,310260,31,-71,-6,2147483647,2147483647,2147483647
11-07 17:19:13.386,23403135265662,495,16169,675,310260,31,-71,-6,2147483647,2147483647,2147483647
11-07 17:19:13.887,23403135265662,495,16169,675,310260,31,-71,-6,2147483647,2147483647,2147483647
11-07 17:19:13.940,23403135265662,495,16169,675,310260,31,-71,-6,2147483647,2147483647,2147483647
11-07 17:19:14.380,23403135265662,495,16169,675,310260,31,-71,-6,2147483647,2147483647,2147483647
11-07 17:19:14.396,23403135265662,495,16169,675,310260,31,-71,-6,2147483647,2147483647,2147483647
11-07 17:19:14.896,23403135265662,495,16169,675,310260,31,-71,-6,2147483647,2147483647,2147483647
11-07 17:19:14.915,23403135265662,495,16169,675,310260,31,-71,-6,2147483647,2147483647,2147483647
11-07 17:19:15.373,23405294659055,495,16169,675,310260,31,-69,-5,2147483647,2147483647,2147483647
11-07 17:19:15.379,23405294659055,495,16169,675,310260,31,-69,-5,2147483647,2147483647,2147483647
11-07 17:19:15.870,23405294659055,495,16169,675,310260,31,-69,-5,2147483647,2147483647,2147483647
11-07 17:19:20.519,23405294659055,495,16169,675,310260,31,-69,-5,2147483647,2147483647,2147483647
11-07 17:19:26.558,23406733947896,495,16169,675,310260,31,-77,-9,2147483647,2147483647,2147483647
